purchase_id,good_id,amount,was_in_recommended_goods
68141,51,1,True
68141,55,1,False
13292,2,2,False
13292,11,1,True
13292,82,1,False
13292,16,1,False
20385,97,2,False
20385,66,3,False
29022,93,2,False
29022,69,1,False
29022,46,1,False
29022,11,1,True
54549,27,1,True
54549,54,1,False
54549,33,1,False
54549,32,1,True
54549,21,1,False
54549,24,2,True
54549,39,1,False
54549,90,1,False
54549,4,2,True
54549,80,1,True
54549,28,1,False
54549,9,1,False
70410,34,1,True
70410,50,2,False
70410,49,1,True
70410,45,1,True
70410,23,3,False
70410,68,1,True
4845,67,2,False
4845,75,1,False
4845,83,2,True
4845,64,1,False
4845,93,1,True
4845,9,2,True
4845,48,2,False
4845,52,2,False
4845,50,1,False
8453,67,1,False
8453,84,1,False
21370,48,2,False
21370,62,2,False
21370,4,1,False
24139,31,1,False
36327,81,1,False
36327,6,1,False
36327,99,1,False
36327,40,1,False
36327,56,1,False
36327,9,1,False
36327,94,1,False
42791,19,1,True
42791,35,1,True
42791,75,1,False
42791,82,1,True
47102,72,1,False
47102,50,2,False
47102,23,1,True
47102,2,1,False
47102,5,1,False
47102,19,1,False
47102,44,1,True
57638,14,1,False
15584,37,1,False
15584,91,1,False
58906,52,1,False
73447,40,1,False
73447,13,1,False
73447,67,1,False
73447,60,1,False
73447,36,1,False
73447,93,1,False
73447,38,1,False
35990,39,3,False
35990,69,1,False
35990,53,1,False
35990,14,1,False
35990,94,1,False
35990,5,1,False
35990,56,2,False
35990,43,1,True
69375,73,1,True
69375,75,1,False
69375,41,1,False
69375,58,1,False
69375,4,2,True
12902,1,1,False
12902,44,1,True
12902,13,2,True
12902,35,1,True
18005,78,1,False
43470,69,1,False
43470,19,1,True
48242,3,1,False
48242,73,1,False
48242,49,2,False
63203,9,1,False
63203,4,1,True
63203,65,1,False
63203,91,3,False
63203,46,1,True
63203,35,1,False
73892,6,1,False
73892,34,1,True
73892,65,1,False
73892,16,1,False
1954,84,1,False
1954,97,1,False
1954,73,1,False
1954,4,3,False
15004,28,1,False
15004,48,1,True
15004,49,1,False
15004,61,1,True
15004,30,1,False
15004,70,1,True
15004,78,1,False
15004,34,1,True
15004,19,1,False
15004,52,1,False
15004,39,1,False
15004,35,1,True
15004,22,2,True
15004,86,1,False
34355,83,1,False
34355,59,1,False
51308,4,1,False
51308,36,1,True
51308,98,1,False
51308,49,2,False
59127,38,1,False
59127,44,1,False
59127,11,1,False
59127,63,1,True
2606,8,1,False
21647,44,2,True
21647,39,1,False
21647,56,2,False
21647,90,1,False
21647,68,1,False
21647,35,1,False
21647,43,1,False
21647,72,1,True
21647,76,1,True
21647,24,1,False
21647,67,1,True
21647,1,1,True
21647,60,1,True
43643,34,1,True
43643,18,1,True
43643,4,2,False
43643,6,1,False
43643,96,1,False
51656,42,1,False
68312,30,2,False
13570,31,1,False
13570,73,1,False
13570,39,2,False
13570,43,2,False
29846,50,1,False
42668,7,1,True
42668,92,1,False
42668,5,2,True
42668,37,2,False
49497,60,1,True
49497,67,1,False
20727,20,2,False
20727,66,1,True
20727,73,1,True
20727,99,2,False
20727,82,1,True
25934,68,1,False
25934,65,1,True
25934,76,1,False
25934,50,1,False
25934,93,1,True
43220,8,1,True
43220,100,2,True
43220,6,1,False
43220,17,1,True
733,4,2,False
733,12,2,False
733,99,1,False
733,78,1,True
733,8,1,True
733,35,1,False
733,55,1,False
10217,38,1,True
10217,50,1,True
10217,91,1,False
10217,15,1,False
10217,2,2,False
10217,51,1,False
10217,92,2,False
39903,6,2,False
39903,47,2,False
39903,28,1,True
39903,4,1,True
67205,31,1,False
1981,36,1,True
1981,76,1,False
1981,91,1,False
1981,34,1,True
1981,84,1,True
1981,49,2,True
1981,99,1,False
1981,79,1,False
1981,61,1,False
29193,100,1,False
29193,17,1,False
29193,19,1,False
29193,87,1,False
30437,10,1,True
30437,47,1,True
55715,100,1,False
55715,51,1,False
55715,22,2,True
55715,70,1,True
62645,82,1,True
4331,62,1,False
4331,46,1,False
4331,18,1,False
4331,72,1,True
4331,59,1,False
16693,11,1,False
16693,61,1,False
16693,66,1,True
16693,48,1,False
16693,56,1,False
16693,27,1,False
28183,55,1,True
30926,82,1,False
42560,27,2,False
48915,93,1,False
48915,48,1,False
59722,67,2,True
67569,86,2,False
67569,75,1,False
67569,26,1,True
67569,11,2,False
67569,56,1,False
67569,49,1,False
67569,68,1,False
67569,92,1,False
67569,95,2,False
67569,48,1,False
67569,82,1,True
67569,36,1,False
67569,37,1,True
1884,33,2,False
1884,98,1,True
1884,15,1,True
1884,85,1,False
1884,40,1,False
1884,26,1,True
1884,17,1,True
1884,37,1,False
1884,100,1,False
1884,72,2,False
1884,60,1,True
1884,87,1,True
1884,100,1,False
1884,2,1,False
19432,47,1,True
19432,88,1,False
19432,65,1,True
19432,37,1,False
35350,11,1,False
35350,48,1,True
35350,45,1,False
48576,62,4,False
1751,34,1,False
1751,33,1,False
1751,19,1,False
1751,88,2,True
1751,72,1,False
1751,75,1,True
1751,66,2,False
1751,1,1,True
17026,42,1,False
32363,84,2,False
32363,42,2,False
39479,26,1,False
48585,11,2,True
48585,31,1,False
48585,91,1,False
48585,94,1,True
48585,55,1,False
48585,73,1,False
48585,21,3,False
54930,81,1,False
54930,91,1,False
62035,63,1,False
62035,93,1,True
62035,40,1,False
62035,28,1,True
62035,62,1,False
6637,87,1,True
6637,38,1,True
6637,48,2,False
6637,26,1,False
9167,33,1,False
9167,10,1,False
9167,95,1,False
9167,73,1,False
9167,17,1,False
9167,83,1,False
9167,86,1,False
9167,46,1,False
9167,93,1,False
9167,62,1,False
9167,35,1,True
9167,65,2,False
15607,56,2,False
25755,85,1,True
25755,30,1,False
25755,14,1,True
25755,38,1,False
25755,25,1,False
25755,56,1,True
25755,42,1,False
25755,39,1,True
25755,68,1,False
25755,5,1,False
25755,75,1,True
25755,9,2,False
25755,31,1,True
25755,40,1,True
25755,44,1,True
25755,16,1,True
25755,37,1,False
25755,93,1,True
39567,67,1,True
39567,88,2,False
39567,8,1,False
39567,50,1,False
45056,94,1,True
45056,95,1,False
45056,82,1,True
45056,76,1,False
62476,30,1,False
62476,71,1,False
62476,34,1,True
62476,96,1,True
62476,19,1,False
30491,83,1,True
39811,24,1,True
3900,38,1,False
17012,31,1,False
49602,8,1,True
49602,35,1,False
49602,29,1,False
49602,75,3,True
49602,76,1,True
49602,40,1,False
49602,82,1,True
49602,1,1,False
49602,99,1,False
49602,26,1,False
49602,67,1,True
49602,73,3,False
49602,87,1,False
57939,100,1,True
57939,70,1,False
57939,87,1,False
57939,30,1,False
67405,5,1,True
67405,67,1,False
3862,2,1,False
3862,55,1,True
3862,66,1,True
13384,69,1,False
35529,16,1,False
35529,39,1,False
35529,73,1,False
44985,52,1,True
46811,91,2,False
1919,11,1,False
1919,69,1,False
16789,4,1,True
26154,14,1,False
26154,16,1,True
26154,59,2,False
26154,49,1,False
26154,90,1,False
26154,30,1,False
26154,90,1,False
51626,51,1,False
51626,44,1,False
51626,62,1,False
51626,67,1,True
51626,42,1,False
54498,84,1,False
54498,92,1,False
54498,34,1,False
54498,15,1,False
54498,83,1,True
54498,37,1,True
54498,12,2,False
64066,42,1,False
64066,28,1,False
64066,39,1,False
64066,68,1,True
64066,75,2,True
64066,12,1,False
68332,67,2,False
68332,59,3,False
68332,94,1,False
68332,13,1,False
68332,35,2,False
68332,21,1,False
68332,4,1,False
68332,83,1,True
68332,38,1,False
68332,59,1,False
68332,75,1,False
68332,5,1,False
68332,34,1,False
68332,49,1,False
68332,78,1,False
18684,68,1,True
27636,53,1,True
27636,25,1,True
32635,38,2,False
52709,41,2,False
52709,28,2,False
52709,67,1,False
52709,99,1,False
52709,34,1,True
52709,42,1,True
52709,69,2,True
52709,73,1,False
52709,36,1,False
52709,22,1,False
65914,44,2,False
65914,89,1,True
65914,79,1,False
34495,13,1,False
34495,20,1,False
34495,59,1,True
34495,36,1,False
34495,98,1,True
34495,19,1,True
34495,28,1,False
34495,11,1,False
34495,33,1,False
34495,94,2,False
34495,84,1,False
34495,41,2,False
34495,93,1,False
34495,57,2,True
40376,100,1,False
40376,50,1,False
40376,61,1,False
40376,16,2,False
40376,55,1,False
59297,49,1,False
59297,12,2,True
59297,34,2,False
66732,67,2,False
753,1,1,True
753,19,1,False
753,6,1,True
753,32,1,False
753,52,1,True
753,50,1,False
753,100,1,True
21963,90,1,False
21963,42,1,True
21963,66,1,False
21963,73,1,False
21963,23,1,False
21963,36,3,False
21963,69,1,False
21963,20,1,True
21963,48,1,False
21963,58,1,False
21963,38,1,True
21963,1,2,False
21963,44,1,False
27948,63,1,False
40761,82,2,False
22453,61,1,False
22453,52,3,False
22453,69,1,False
22453,73,1,False
22453,83,2,False
22453,8,1,False
22453,60,1,False
22453,52,1,False
22453,47,1,False
22453,38,1,False
22453,14,1,False
22453,7,1,False
22453,81,1,False
22453,8,1,False
34200,9,1,True
34200,22,1,False
34200,56,1,True
34200,28,1,False
34200,62,1,False
34200,74,1,True
34200,47,2,False
34200,78,1,True
52245,19,1,False
52245,12,3,False
52245,9,1,False
52245,76,1,False
52245,1,2,False
52245,42,1,False
65776,52,1,True
17170,65,1,False
29510,50,1,False
29510,33,1,False
29510,67,1,False
36672,14,1,True
36672,63,1,False
36672,42,1,False
36672,25,1,False
36672,88,1,False
67280,87,1,True
67280,91,3,False
69138,45,1,False
20271,67,1,True
20271,10,1,False
20271,14,1,False
20271,82,1,True
20271,72,1,False
20271,42,2,True
20271,34,1,False
26447,75,1,False
26447,78,1,False
26447,28,1,True
26447,67,1,False
26447,100,1,False
26447,91,1,True
26447,31,3,False
26447,89,1,False
26447,34,2,False
26447,86,1,True
26447,90,1,True
26447,25,1,False
26447,73,1,True
26447,99,1,False
26447,39,1,False
26447,30,1,False
26447,53,1,False
26447,16,3,False
34884,91,2,True
42851,32,1,False
42851,8,1,False
42851,29,1,False
42851,91,1,False
42851,5,1,True
47096,92,1,True
52792,12,1,True
52792,75,1,True
52792,10,1,True
52792,17,1,False
52792,19,1,True
52792,59,1,True
73369,44,1,False
10423,43,1,False
10423,62,1,False
43468,47,2,True
43468,56,1,False
43468,98,1,False
43468,96,2,False
55832,2,1,False
55832,93,1,False
55832,25,1,True
55832,34,1,False
55832,4,1,True
55832,47,1,False
55832,93,2,True
55832,68,1,False
55832,82,2,True
64160,6,1,False
64160,34,1,True
64160,56,1,False
64160,83,1,False
64160,50,1,False
64160,33,1,False
64160,67,1,True
64160,47,2,True
64160,9,2,False
29601,83,1,False
50285,37,2,True
50285,36,1,True
50285,70,1,False
50285,90,1,False
50285,9,1,False
50285,76,2,False
50285,4,1,False
50285,68,1,True
50285,83,1,False
50285,12,1,False
72711,68,1,False
25961,28,1,True
25961,52,1,False
50821,73,1,False
50821,93,1,False
50821,91,1,False
50821,26,1,True
61786,5,1,True
61786,43,1,False
61786,41,1,False
61786,24,1,False
61786,52,1,False
61786,26,1,False
61786,97,1,True
61786,63,1,True
68079,73,1,True
68079,27,1,False
68079,47,1,True
68079,19,1,False
68079,14,1,False
68079,20,1,False
68079,2,3,True
12279,83,1,True
55097,83,2,False
55097,40,1,True
55097,55,2,False
55097,14,1,False
64507,83,1,False
6977,50,1,False
6977,70,1,True
6977,61,1,False
6977,13,1,True
6977,95,1,True
6977,69,1,True
6977,16,1,True
29385,86,1,False
29385,50,1,False
29385,93,2,False
31797,4,1,False
31797,31,1,False
31797,80,1,False
44600,14,2,False
49320,11,1,False
57490,60,2,False
57490,100,2,False
57490,93,1,False
57490,24,1,False
57490,78,1,True
57490,19,1,False
57490,25,1,False
57490,17,2,False
57490,53,1,False
73195,75,1,False
73195,78,1,False
73195,14,1,True
73195,81,1,False
73195,47,1,False
73195,80,1,False
73195,95,1,True
73195,75,1,False
73195,50,1,True
73195,61,1,True
22017,30,1,False
22017,99,1,True
22017,100,1,True
22017,73,1,True
22017,46,1,False
22017,1,1,False
22017,14,1,False
39819,67,2,False
39819,38,1,False
39819,89,2,False
39819,57,1,False
49770,81,1,False
60008,67,2,True
60008,81,1,False
12199,17,1,False
12199,84,1,False
12199,39,1,False
12199,42,1,False
12199,73,1,False
21236,33,1,True
42049,61,1,True
42049,22,2,False
42049,7,1,False
42049,49,1,True
42049,98,1,False
42049,87,1,True
42049,53,2,False
42049,91,1,True
42049,50,1,False
42049,26,1,False
45267,20,1,False
59015,67,1,True
59015,59,1,False
59015,75,1,False
59015,58,1,False
59015,46,1,False
59015,43,1,False
59015,88,1,False
59015,82,2,False
59015,93,1,False
59015,94,1,True
59015,36,1,True
59015,79,1,True
59015,58,1,False
59015,99,1,True
59015,33,1,True
59015,32,2,False
59015,75,1,True
6022,9,2,True
6022,63,1,False
6022,59,1,False
6022,52,2,False
11102,3,1,False
11102,63,1,False
11102,97,1,False
11102,90,1,True
20057,36,1,True
20057,12,1,False
27355,14,1,False
27355,30,1,True
27355,37,1,False
27355,42,1,False
32202,45,1,False
49747,13,1,False
49747,91,1,False
49747,73,1,False
53880,76,1,True
53880,99,1,False
53880,94,1,False
72063,11,3,False
1376,68,1,False
1376,4,1,False
1376,88,2,False
1376,19,1,False
1376,26,1,True
1376,84,2,False
1376,64,1,False
1376,100,1,False
1376,48,1,True
1376,56,1,False
1376,55,1,False
1376,69,1,False
1376,90,1,False
1376,61,1,False
1376,70,2,False
1376,36,1,False
1376,87,1,False
10297,83,1,False
10297,5,1,True
28390,100,1,False
32584,99,1,False
32584,44,1,False
32584,31,1,True
32584,71,1,False
32584,23,3,False
32584,88,1,False
32584,98,1,False
32584,36,1,False
32584,78,1,False
29534,31,1,False
50796,1,1,False
50796,52,2,False
50796,10,1,False
50796,43,1,False
50796,50,1,False
50796,22,1,False
50796,51,2,False
50796,39,1,False
6561,83,1,False
6561,99,1,False
6561,81,1,False
6561,62,2,True
6561,16,1,True
6561,8,2,True
6561,53,2,False
6561,50,1,False
6561,67,1,False
6561,98,1,False
11285,15,2,True
11285,2,1,False
11285,26,1,False
11285,27,1,False
11285,6,1,True
15386,69,1,True
15386,15,1,False
15386,49,1,False
15386,4,2,False
28048,83,2,False
28048,63,1,False
28048,27,1,False
28048,90,2,True
28048,94,1,False
28048,16,2,True
38737,4,1,False
38737,30,1,False
38737,55,1,True
68667,24,1,False
68667,97,2,False
68667,48,1,False
68667,36,1,False
68667,49,2,False
68667,78,1,True
68667,31,1,True
10883,28,1,True
28779,99,1,True
34394,6,2,False
34394,82,1,False
34394,53,1,False
34394,98,1,False
34394,44,1,False
34394,71,1,False
34394,100,1,True
34394,25,1,False
34394,78,1,True
49432,75,1,False
57000,27,1,False
57000,62,1,False
57000,84,1,False
57000,53,1,False
68615,55,1,False
68615,86,2,True
68615,27,1,True
68615,39,1,False
68615,34,3,False
820,30,1,False
820,14,1,False
820,65,1,False
820,23,1,False
820,38,1,True
20919,69,1,True
20919,30,1,False
20919,91,1,False
20919,37,1,True
20919,67,1,True
20919,76,1,False
20919,20,1,False
20919,93,1,False
20919,27,2,False
20919,84,2,False
36524,82,2,False
38149,41,1,False
57037,2,2,True
57037,86,1,False
57037,15,1,True
61907,94,1,True
61907,66,1,True
61907,33,1,True
61907,96,1,True
61907,25,1,False
61907,30,1,False
61907,35,1,False
61907,68,1,False
1351,2,1,True
1351,17,3,False
1351,67,2,False
1351,95,1,False
1351,41,1,False
1351,81,1,True
1351,78,1,True
1351,66,2,False
1351,56,1,False
1351,70,1,False
1351,48,1,False
14473,6,1,False
14473,88,1,False
14473,67,1,False
14473,51,1,False
42606,72,1,False
42606,17,1,True
42606,62,1,False
42606,71,1,False
42606,70,1,False
42606,65,2,True
42606,41,1,False
42606,67,1,False
42606,36,2,True
42606,33,1,False
42606,94,1,False
48728,36,2,True
48728,44,1,False
48728,27,1,True
48728,69,1,False
48728,65,1,True
48728,82,2,False
48728,69,2,False
48728,19,1,True
48728,38,1,False
48728,85,1,False
48728,93,1,True
59588,46,1,True
59588,68,1,True
59588,42,1,True
59588,100,1,True
64857,48,1,False
64857,49,1,False
64857,79,2,False
64857,56,1,True
23036,99,1,False
23036,97,1,True
23036,21,1,False
23036,47,1,True
23036,60,1,True
23036,25,1,True
23036,10,1,False
23036,93,1,False
45724,83,1,False
45724,64,1,True
45724,72,1,False
45724,87,1,False
45724,36,1,False
45724,69,2,False
61657,70,1,False
2398,87,1,True
2398,67,1,True
2398,16,1,False
2398,37,1,False
27658,36,1,False
44106,64,1,True
44106,44,2,False
44106,97,1,True
44106,61,1,True
44106,7,1,False
44106,50,1,True
44106,26,1,True
4043,30,1,False
4043,61,3,False
4043,81,1,True
4043,82,1,False
4043,4,1,False
4043,92,1,False
38725,46,1,True
71208,56,1,True
6620,97,1,False
6620,87,2,False
6620,29,1,False
6620,50,1,True
6620,10,1,False
6620,16,1,False
6620,23,1,False
20320,63,1,False
20320,12,1,False
20320,16,1,False
20320,93,1,False
20320,58,1,False
20320,14,1,False
20320,91,1,False
20320,40,1,True
20320,33,1,False
20320,6,1,False
20320,75,1,True
30435,3,2,False
30435,66,1,True
30435,27,1,False
30435,85,2,False
30435,22,1,False
30435,56,1,True
30435,99,1,False
30435,11,1,True
30435,32,2,False
30435,7,1,False
30435,86,1,False
30435,48,1,False
42409,14,1,False
42409,86,1,True
42409,50,1,False
65823,8,1,False
65823,37,1,False
65823,13,1,True
65823,92,2,True
67825,85,1,False
67825,90,1,True
67825,49,1,False
67825,69,1,False
67825,62,1,False
67825,76,1,False
67825,100,1,False
67825,37,1,False
67825,67,1,False
4863,52,1,False
19782,9,1,False
19782,36,1,True
19782,89,1,False
19782,64,3,False
19782,61,1,False
31777,36,2,True
58136,71,1,False
58136,81,1,False
58136,97,1,True
58136,44,1,False
58136,84,1,False
64110,56,1,True
64110,13,1,False
72691,52,1,False
72691,97,1,True
72691,67,1,False
72691,28,2,True
72691,17,1,False
72691,58,2,False
72691,18,1,True
72691,65,1,False
72691,1,1,False
72691,23,1,True
72691,65,2,False
72691,90,1,False
72691,39,1,True
72691,67,1,True
72691,56,1,False
72691,93,2,False
35191,31,1,False
35191,49,1,False
35191,53,1,False
35191,22,1,False
35191,13,1,False
41073,41,1,False
41073,76,1,False
41073,63,1,False
41073,68,1,True
41073,37,1,False
41073,85,1,True
41073,38,1,False
41073,22,1,False
41073,50,1,False
41073,95,3,False
41073,17,1,False
41073,66,1,False
61445,67,1,True
61445,52,1,True
61445,44,1,True
61445,46,1,False
61445,90,2,False
61445,22,2,False
61445,62,1,False
61445,28,1,True
70760,81,2,False
70760,14,1,False
70760,44,1,True
70760,1,1,True
70760,48,3,True
70760,47,1,True
7044,51,1,False
7044,49,1,False
31505,70,1,False
54515,62,1,True
54515,74,1,False
54515,25,1,False
54515,51,2,False
54515,24,2,False
54515,68,1,False
54515,76,2,True
61279,88,1,True
7488,70,3,False
14716,72,1,False
14716,47,1,False
14716,42,1,False
14716,75,1,False
14716,60,1,False
14716,99,1,False
32390,49,1,False
52311,49,1,True
52311,36,1,False
52311,16,1,False
52311,83,1,False
52311,69,1,False
52311,86,1,False
52311,41,1,False
52311,84,1,False
52311,93,2,False
57778,36,1,False
57778,19,1,True
57778,70,1,False
57778,83,2,True
57778,5,1,False
57778,88,1,False
57778,61,1,True
57778,84,1,True
57778,14,1,False
57778,78,1,False
57778,50,1,False
57778,73,1,True
57778,39,1,False
57778,8,1,False
57778,54,1,True
57778,34,1,False
57778,87,1,False
57778,38,2,False
57778,11,1,False
65245,44,1,False
65245,92,1,True
65245,25,2,True
65245,98,1,False
65245,99,1,False
65245,6,1,False
65245,61,1,True
65245,43,1,False
65245,33,1,False
5253,81,2,False
5253,1,1,True
10308,9,1,False
22866,97,1,False
22866,49,2,False
22866,48,1,False
22866,44,1,False
22866,84,1,False
22866,65,1,False
22866,82,1,False
22866,27,1,False
22866,28,2,True
22866,45,1,False
22866,12,3,True
22866,56,2,False
22866,76,1,False
22866,19,1,False
22866,54,1,False
22866,35,1,False
22866,95,2,True
22866,52,1,False
41330,21,1,False
41330,43,1,False
41330,91,2,False
41330,35,1,False
41330,70,1,False
41330,62,1,False
41330,73,1,False
66957,55,1,False
66957,32,1,False
66957,67,1,False
66957,69,1,False
66957,8,1,False
66957,29,1,False
66957,35,1,False
66957,25,1,False
66957,7,3,False
66957,22,1,False
66957,47,1,False
66957,28,1,True
71475,16,1,False
71475,14,1,False
71475,74,1,False
71475,70,1,False
71475,66,1,False
7211,9,2,False
8924,73,1,True
16144,7,1,False
41095,49,1,False
41095,44,1,False
57327,70,1,True
68391,23,2,False
68391,6,1,False
68391,59,1,False
68391,62,1,False
68391,89,1,False
68391,98,3,False
3593,78,1,True
22908,91,2,True
22908,17,1,False
22908,55,1,True
22908,51,1,False
22908,16,1,False
22908,29,1,False
22908,47,1,False
22908,44,1,True
22908,45,1,True
22908,91,1,False
22908,66,1,True
22908,82,1,False
22908,28,1,False
22908,14,1,True
22908,17,2,False
22908,3,1,False
22908,42,1,False
22908,70,1,True
22908,61,1,True
22908,58,1,True
22908,67,1,True
22908,64,2,False
22908,8,1,True
35220,19,1,True
35220,4,1,True
35220,99,1,False
35220,97,2,False
35220,59,1,True
35220,44,1,False
35220,69,2,False
35220,51,2,False
51378,59,2,False
51378,55,1,False
51378,11,1,False
51378,74,1,False
51378,8,1,False
51378,13,1,False
51378,65,1,False
51378,21,1,False
51378,11,1,True
63214,10,1,False
11362,49,1,False
11362,87,1,False
11362,78,1,True
11362,6,1,False
24933,52,1,False
24933,99,2,False
24933,83,1,True
24933,49,2,False
36233,32,2,True
50370,68,1,False
50370,69,1,False
50370,81,1,True
50370,72,2,False
50370,56,2,False
50370,44,1,False
50370,8,1,False
50370,39,2,True
56339,37,1,True
56339,78,1,True
66477,78,1,True
66477,34,1,False
66477,16,1,False
66477,68,2,False
66477,73,1,False
66477,76,1,False
1692,87,1,False
1692,1,1,True
1692,2,1,False
1692,48,1,True
1692,89,1,True
1692,70,1,False
1692,67,1,False
1692,10,1,True
27626,64,2,True
27626,30,1,False
27626,19,3,False
27626,42,1,False
27626,38,1,True
27626,49,1,False
27626,30,3,False
27626,11,2,True
27626,78,1,False
31601,49,1,True
31601,66,2,False
31601,95,1,False
31601,52,1,False
31601,99,1,False
31601,32,1,True
31601,62,1,False
31601,1,1,True
31601,70,1,False
31601,82,1,True
31601,8,1,False
31601,34,1,True
31601,25,1,False
56822,17,2,False
56822,59,1,True
56822,37,1,False
56822,91,1,False
56822,31,1,False
56822,10,1,True
56822,40,1,True
56822,95,1,False
56822,83,2,False
3101,2,1,False
3101,55,2,True
3101,53,1,False
3101,19,1,True
3101,74,1,False
3101,56,1,False
37924,9,1,False
37924,82,1,False
37924,14,1,False
37924,97,1,False
45229,66,1,False
45229,7,1,True
45229,56,2,False
45229,19,1,False
45229,83,2,True
45229,78,1,False
45229,4,2,False
54018,12,1,False
54018,82,1,True
54018,52,2,True
64933,70,1,False
64933,67,1,False
64933,4,1,True
3047,59,1,False
3047,81,1,True
3047,54,1,False
3047,23,2,True
3047,67,1,True
3047,4,1,True
3047,64,1,False
3047,24,1,False
3047,72,1,True
3047,86,2,True
3047,65,2,True
13602,44,1,False
13602,59,2,True
13602,36,1,False
15099,62,1,False
15099,92,1,False
15099,15,1,False
15099,73,1,False
15099,19,1,False
36090,44,1,False
36090,68,1,False
36090,15,1,True
36090,62,1,True
36090,56,1,False
36090,72,1,True
36090,11,1,False
46548,61,1,False
14935,30,1,True
14935,1,1,False
14935,2,1,False
14935,44,1,True
21207,31,1,False
21207,4,1,True
21207,35,1,False
21207,85,1,True
21207,58,1,True
21207,68,1,False
21207,56,1,False
21207,81,1,True
21207,27,2,False
21207,24,2,True
38703,87,1,False
38703,68,1,False
38703,78,1,True
48439,44,1,False
59887,76,1,True
59887,94,1,False
59887,56,1,False
59887,25,1,False
59887,11,1,True
59887,93,2,True
59887,51,1,True
59887,58,1,False
59887,35,1,False
59887,4,1,True
59887,23,1,False
62963,50,1,False
62963,81,1,True
62963,92,1,False
62963,87,1,True
62963,25,1,False
24880,25,1,True
24880,48,1,True
24880,1,1,False
24880,36,1,True
24880,38,1,True
24880,36,1,False
24880,30,1,True
24880,99,1,True
24880,54,2,False
24880,81,1,True
24880,17,1,False
24880,52,1,False
24880,61,1,False
36797,33,2,True
44368,62,4,False
51645,67,1,False
51645,75,1,False
51645,68,1,False
51645,53,1,False
51645,9,1,True
51645,61,1,False
51645,35,1,False
51645,98,1,False
53729,10,1,False
53729,7,1,True
53729,44,1,True
53729,30,2,True
53729,91,2,False
53729,39,1,True
53729,28,1,False
53729,47,1,True
53729,68,1,True
73875,11,1,False
73875,33,1,False
73875,35,1,False
73875,49,1,True
73875,52,1,True
73875,93,1,False
73875,42,2,False
1532,75,1,False
1532,11,1,False
1532,81,1,False
1532,66,1,False
1532,97,1,True
28778,36,2,True
42483,97,1,True
42483,91,1,True
42483,60,1,False
42483,20,1,False
42483,66,1,True
56333,65,1,False
56333,38,1,False
56333,47,1,False
56333,74,1,False
56333,93,1,False
1530,57,1,False
20260,65,1,True
20260,75,1,True
20260,74,1,True
20260,36,1,True
20260,93,1,True
20260,26,2,False
20260,66,1,False
20260,33,1,False
20260,60,1,False
20260,39,1,False
20260,73,1,True
20260,91,1,False
22898,67,1,True
22898,41,1,False
22898,35,2,False
22898,3,1,True
22898,19,1,False
22898,62,2,True
22898,60,1,False
22898,57,1,False
35692,84,2,True
35692,50,1,True
35692,11,1,False
35692,67,1,False
35692,37,1,True
35692,89,1,False
35692,43,1,False
35692,51,1,False
37733,42,1,False
56874,52,1,True
61107,92,1,False
71430,61,1,False
71430,56,3,False
71430,73,1,False
71430,89,1,False
71430,77,1,False
71430,38,1,False
71430,6,1,False
71430,34,1,False
21104,24,1,False
21104,4,1,True
21104,47,1,False
21104,59,1,False
21104,88,1,False
21104,3,1,True
21104,97,1,False
21104,82,1,True
21104,39,1,False
21104,50,1,False
21104,81,1,False
27995,85,2,False
27995,4,1,False
27995,73,2,False
27995,32,2,False
27995,76,1,False
27995,14,1,True
27995,47,1,True
27995,33,1,False
27995,75,1,True
27995,47,1,True
27995,69,1,False
29977,49,1,False
29977,84,1,False
29977,91,1,False
29977,64,1,False
50975,33,1,False
55978,72,1,False
55978,37,1,False
55978,83,2,False
55978,26,1,False
55978,84,2,False
55978,55,1,True
55978,35,1,False
55978,39,1,False
70825,83,1,True
4614,86,1,True
24610,69,3,False
24610,22,1,True
24610,6,1,False
24610,37,1,True
24610,30,2,False
24610,94,1,True
24610,93,1,False
24610,28,1,True
24610,97,1,True
24610,65,1,False
24610,35,1,False
24610,29,1,False
24610,4,1,False
24610,25,1,False
24610,6,1,False
24610,22,1,False
24610,52,1,True
24610,68,1,False
24610,60,1,True
24610,64,1,True
31616,49,1,False
31616,39,1,True
31616,16,1,True
31616,69,1,False
31616,75,1,True
31616,91,1,True
31616,23,3,True
31616,8,1,False
37502,94,2,False
37502,93,1,True
37502,89,1,False
37502,5,1,True
37502,67,1,False
37502,55,1,False
48701,52,1,True
48701,35,1,True
48701,32,1,False
48701,74,1,False
48701,91,1,True
48701,6,1,False
48701,84,1,True
66499,34,2,False
7230,94,1,False
7230,82,1,False
7230,66,1,False
7230,98,1,False
7230,81,2,False
7230,22,1,False
7230,68,1,False
7230,16,1,False
22097,35,1,True
27454,93,2,False
27454,28,1,True
45509,67,1,True
45509,1,1,False
45509,55,2,True
45509,58,1,False
45509,5,1,True
1577,75,1,False
51885,75,1,False
67856,17,1,False
67856,15,2,False
67856,5,1,False
67856,48,1,False
67856,11,1,True
4654,70,1,False
21253,84,1,True
34601,85,1,False
52776,34,1,False
52776,33,1,False
52776,47,1,True
52776,31,1,False
52776,72,2,False
52776,16,1,False
52776,28,1,False
52776,63,1,False
52776,92,1,False
52776,60,1,True
64405,84,1,True
64405,31,1,True
64405,81,2,False
